demo_id,value,nyu_snapshot_id,max_impressions,min_impressions
7,,2392852,600,120
9,,2392852,500,100
1,,2392852,650,130
3,,2392852,450,90
18,,2392852,400,80
15,,2392852,450,90
20,,4857603,4000,800
21,,4857603,10500,2100
19,,4857603,500,100
7,,4857603,3500,700
9,,4857603,12500,2500
5,,4857603,500,100
12,,4055594,2400,1200
20,,4055594,2100,1050
7,,4055594,1400,700
1,,4055594,1400,700
18,,4055594,2400,1200
16,,4726209,6500,1300
13,,4726209,4500,900
4,,4726209,500,100
12,,4760808,170,0
14,,4760808,110,0
2,,4760808,10,0
20,,4779009,120,0
21,,4779009,170,0
19,,4779009,10,0
12,,3988096,2000,1000
14,,3988096,1000,500
20,,3988096,4000,2000
21,,3988096,4000,2000
7,,3988096,9000,4500
9,,3988096,6000,3000
1,,3988096,12000,6000
3,,3988096,12000,6000
18,,3988096,15000,7500
15,,3988096,11000,5500
16,,3988096,12000,6000
13,,3988096,7000,3500
1,,4830664,15000,3000
3,,4830664,22000,4400
17,,4830664,500,100
18,,4899050,130,0
15,,4899050,240,0
6,,4899050,10,0
16,,4899050,70,0
13,,4899050,250,0
4,,4899050,10,0
7,,4856306,110,0
9,,4856306,40,0
5,,4856306,10,0
1,,4856306,190,0
3,,4856306,10,0
17,,4856306,10,0
18,,4854824,40,0
15,,4854824,350,0
6,,4854824,10,0
12,,3163965,400,200
14,,3163965,300,150
20,,3163965,800,400
21,,3163965,900,450
7,,3163965,1000,500
9,,3163965,1600,800
1,,3163965,700,350
3,,3163965,1600,800
18,,3163965,300,150
15,,3163965,1200,600
13,,3163965,500,250
20,,4734763,100,0
21,,4734763,60,0
19,,4734763,10,0
12,,4373775,120,0
14,,4373775,170,0
20,,4373775,90,0
21,,4373775,150,0
7,,4373775,70,0
9,,4373775,140,0
1,,4373775,20,0
3,,4373775,50,0
18,,4373775,10,0
15,,4373775,70,0
13,,4373775,40,0
12,,4799265,220,0
14,,4799265,270,0
2,,4799265,40,0
20,,4799265,40,0
21,,4799265,130,0
19,,4799265,40,0
12,,2515319,550,110
14,,2515319,350,70
20,,2515319,700,140
21,,2515319,450,90
7,,2515319,600,120
9,,2515319,550,110
1,,2515319,650,130
3,,2515319,350,70
18,,2515319,400,80
15,,2515319,200,40
4,,4671515,10,0
12,,4830536,380,0
14,,4830536,50,0
2,,4830536,10,0
18,,4830536,60,0
15,,4830536,60,0
6,,4830536,10,0
18,,4909654,650,130
15,,4909654,550,110
6,,4909654,50,10
12,,2892146,1000,0
18,,4903757,170,0
15,,4903757,320,0
6,,4903757,10,0
1,,4714556,100,0
3,,4714556,170,0
17,,4714556,10,0
7,,4810049,90,0
9,,4810049,90,0
5,,4810049,90,0
1,,4792322,140,0
3,,4792322,80,0
17,,4792322,10,0
18,,4792322,180,0
15,,4792322,80,0
6,,4792322,10,0
20,,3890782,720,0
21,,3890782,270,0
12,,4863718,50,0
14,,4863718,130,0
2,,4863718,10,0
20,,4863718,60,0
21,,4863718,200,0
19,,4863718,10,0
20,,3121731,500,100
7,,3121731,2000,400
9,,3121731,2000,400
1,,3121731,5000,1000
3,,3121731,4500,900
18,,3121731,8000,1600
15,,3121731,7000,1400
16,,3121731,12000,2400
13,,3121731,7000,1400
1,,4908736,40,0
3,,4908736,40,0
17,,4908736,10,0
12,,4573743,250,0
14,,4573743,150,0
2,,4573743,10,0
12,,4905077,180,0
14,,4905077,260,0
2,,4905077,10,0
12,,2575625,50,0
14,,2575625,20,0
20,,2575625,100,0
21,,2575625,40,0
7,,2575625,130,0
9,,2575625,50,0
1,,2575625,180,0
3,,2575625,80,0
18,,2575625,160,0
15,,2575625,130,0
12,,4228420,1300,650
14,,4228420,1900,950
20,,4228420,900,450
21,,4228420,2700,1350
7,,4228420,400,200
9,,4228420,1900,950
3,,4228420,400,200
20,,4796754,270,0
21,,4796754,130,0
19,,4796754,10,0
7,,4796754,140,0
9,,4796754,130,0
5,,4796754,10,0
16,,4914775,5500,1100
13,,4914775,1500,300
4,,4914775,500,100
12,,4855190,50,0
14,,4855190,50,0
2,,4855190,10,0
20,,4855190,60,0
21,,4855190,60,0
19,,4855190,30,0
18,,4855190,110,0
15,,4855190,60,0
6,,4855190,10,0
1,,4848667,20,0
3,,4848667,90,0
17,,4848667,10,0
18,,4916879,800,160
15,,4916879,350,70
6,,4916879,50,10
18,,4879229,140,0
15,,4879229,800,0
6,,4879229,20,0
20,,4715895,270,0
21,,4715895,130,0
19,,4715895,20,0
16,,4789241,2750,550
13,,4789241,100,20
4,,4789241,50,10
16,,4661553,470,0
13,,4661553,10,0
4,,4661553,10,0
17,,4902897,20,0
20,,4526513,23000,4600
21,,4526513,12500,2500
7,,4526513,7500,1500
9,,4526513,6000,1200
18,,4567283,60,0
15,,4567283,80,0
6,,4567283,10,0
20,,4851141,120,0
21,,4851141,30,0
19,,4851141,10,0
7,,4851141,10,0
9,,4851141,10,0
5,,4851141,10,0
6,,4730040,10,0
20,,4789483,380,0
21,,4789483,260,0
19,,4789483,10,0
20,,3826612,900,450
21,,3826612,1400,700
7,,3826612,1200,600
9,,3826612,1900,950
1,,3826612,1900,950
3,,3826612,2400,1200
19,,4770516,10,0
1,,4770516,100,0
3,,4770516,10,0
17,,4770516,10,0
14,,3747457,1500,300
21,,3747457,4000,800
9,,3747457,7000,1400
3,,3747457,5500,1100
15,,3747457,10000,2000
13,,3747457,18000,3600
12,,3243992,1800,900
14,,3243992,1500,750
20,,3243992,1500,750
21,,3243992,1500,750
7,,3243992,700,350
9,,3243992,1300,650
1,,3243992,200,100
3,,3243992,600,300
15,,3243992,100,50
12,,3788407,300,60
14,,3788407,250,50
20,,3788407,500,100
21,,3788407,350,70
7,,3788407,500,100
9,,3788407,500,100
1,,3788407,500,100
3,,3788407,550,110
18,,3788407,500,100
15,,3788407,700,140
12,,4581966,190,0
14,,4581966,130,0
2,,4581966,10,0
1,,4767109,260,0
3,,4767109,120,0
17,,4767109,10,0
18,,4881304,170,0
15,,4881304,90,0
6,,4881304,10,0
12,,3727183,150,0
14,,3727183,50,0
20,,3727183,150,0
21,,3727183,50,0
7,,3727183,110,0
9,,3727183,60,0
1,,3727183,110,0
3,,3727183,60,0
18,,3727183,90,0
15,,3727183,40,0
16,,3727183,40,0
13,,3727183,20,0
20,,4758717,150,0
21,,4758717,200,0
19,,4758717,10,0
16,,4689226,400,80
13,,4689226,500,100
4,,4689226,50,10
12,,4772714,50,0
14,,4772714,20,0
2,,4772714,10,0
16,,5020520,350,70
13,,5020520,200,40
4,,5020520,50,10
12,,4920663,120,0
14,,4920663,160,0
2,,4920663,20,0
6,,4920663,10,0
20,,4924507,140,0
21,,4924507,140,0
19,,4924507,10,0
1,,2537179,8000,4000
18,,2537179,42000,21000
16,,2537179,48000,24000
20,,4713947,300,0
21,,4713947,140,0
19,,4713947,20,0
16,,4580291,370,0
13,,4580291,360,0
4,,4580291,20,0
17,,4698670,10,0
18,,4698670,240,0
15,,4698670,50,0
6,,4698670,10,0
18,,4574783,80,0
15,,4574783,80,0
6,,4574783,40,0
12,,4584397,100,0
14,,4584397,40,0
2,,4584397,10,0
20,,4584397,230,0
21,,4584397,110,0
19,,4584397,10,0
7,,4584397,310,0
9,,4584397,150,0
5,,4584397,10,0
16,,4853777,240,0
13,,4853777,120,0
4,,4853777,10,0
18,,4010483,1000,0
12,,5040598,120,0
14,,5040598,370,0
2,,5040598,10,0
12,,3541184,100,20
14,,3541184,100,20
20,,3541184,200,40
21,,3541184,300,60
7,,3541184,400,80
9,,3541184,500,100
1,,3541184,400,80
3,,3541184,950,190
18,,3541184,350,70
15,,3541184,900,180
16,,3541184,150,30
13,,3541184,250,50
12,,4840861,360,0
14,,4840861,170,0
2,,4840861,10,0
16,,4840861,40,0
13,,4840861,30,0
4,,4840861,10,0
16,,4867179,3750,750
13,,4867179,100,20
4,,4867179,100,20
16,,4795891,1100,220
13,,4795891,200,40
4,,4795891,50,10
18,,4847436,1050,210
15,,4847436,500,100
6,,4847436,50,10
12,,4630224,340,0
14,,4630224,120,0
2,,4630224,10,0
7,,4630224,80,0
9,,4630224,40,0
5,,4630224,10,0
12,,4601865,110,0
14,,4601865,160,0
2,,4601865,10,0
1,,4834881,60,0
3,,4834881,210,0
17,,4834881,10,0
12,,4684456,510,0
14,,4684456,100,0
2,,4684456,20,0
12,,4074822,1700,850
14,,4074822,1200,600
20,,4074822,1000,500
21,,4074822,1100,550
7,,4074822,500,250
9,,4074822,800,400
1,,4074822,400,200
3,,4074822,900,450
18,,4074822,300,150
15,,4074822,1000,500
13,,4074822,300,150
12,,2963060,30,0
14,,2963060,30,0
2,,2963060,10,0
20,,2963060,100,0
21,,2963060,100,0
7,,2963060,30,0
9,,2963060,140,0
1,,2963060,120,0
3,,2963060,90,0
18,,2963060,30,0
15,,2963060,180,0
13,,2963060,70,0
12,,4653481,5000,1000
14,,4653481,19500,3900
2,,4653481,500,100
20,,4812422,100,0
21,,4812422,80,0
19,,4812422,20,0
18,,4781512,130,0
15,,4781512,70,0
6,,4781512,10,0
1,,4573480,600,120
3,,4573480,300,60
17,,4573480,50,10
18,,4573480,550,110
15,,4573480,400,80
6,,4573480,100,20
16,,4573480,250,50
13,,4573480,200,40
4,,4573480,50,10
12,,4751201,230,0
14,,4751201,210,0
2,,4751201,10,0
20,,4751201,80,0
21,,4751201,180,0
19,,4751201,10,0
12,,2979572,570,0
20,,2979572,420,0
16,,4757162,330,0
13,,4757162,60,0
4,,4757162,10,0
7,,4899213,150,0
9,,4899213,80,0
5,,4899213,10,0
16,,4699261,3100,620
13,,4699261,1750,350
4,,4699261,50,10
12,,4464331,100,0
14,,4464331,60,0
20,,4464331,130,0
21,,4464331,70,0
7,,4464331,80,0
9,,4464331,130,0
1,,4464331,50,0
3,,4464331,90,0
18,,4464331,30,0
15,,4464331,150,0
13,,4464331,60,0
1,,4864723,200,0
3,,4864723,70,0
17,,4864723,20,0
6,,5036217,160,0
12,,4284736,1050,210
14,,4284736,950,190
20,,4284736,600,120
21,,4284736,1000,200
7,,4284736,200,40
9,,4284736,600,120
1,,4284736,50,10
3,,4284736,350,70
12,,3762529,500,100
14,,3762529,500,100
20,,3762529,1000,200
21,,3762529,1000,200
7,,3762529,2500,500
9,,3762529,3000,600
1,,3762529,4500,900
3,,3762529,5000,1000
18,,3762529,8000,1600
15,,3762529,10000,2000
16,,3762529,5000,1000
13,,3762529,5500,1100
20,,4918227,170,0
21,,4918227,70,0
19,,4918227,30,0
20,,4772238,130,0
21,,4772238,240,0
19,,4772238,10,0
12,,3923784,1600,320
14,,3923784,650,130
20,,3923784,1050,210
21,,3923784,600,120
7,,3923784,350,70
9,,3923784,300,60
1,,3923784,100,20
3,,3923784,100,20
12,,4708422,60,0
14,,4708422,100,0
2,,4708422,20,0
18,,5023010,620,1
15,,5023010,80,0
6,,5023010,10,0
16,,5023010,250,0
13,,5023010,10,0
4,,5023010,10,0
12,,3801112,1750,350
20,,3801112,1650,330
7,,3801112,1000,200
1,,3801112,250,50
18,,3801112,150,30
16,,3801112,50,10
12,,2500051,300,60
14,,2500051,350,70
20,,2500051,500,100
21,,2500051,400,80
7,,2500051,450,90
9,,2500051,400,80
1,,2500051,650,130
3,,2500051,500,100
18,,2500051,600,120
15,,2500051,550,110
12,,3755034,1700,340
14,,3755034,750,150
20,,3755034,1800,360
21,,3755034,600,120
18,,5040058,120,0
15,,5040058,160,0
6,,5040058,10,0
12,,4716840,250,0
14,,4716840,260,0
2,,4716840,10,0
1,,5037630,80,0
3,,5037630,90,0
17,,5037630,10,0
12,,5041573,200,0
14,,5041573,190,0
2,,5041573,10,0
16,,4644615,450,0
13,,4644615,10,0
4,,4644615,10,0
1,,4638668,150,0
3,,4638668,80,0
17,,4638668,10,0
1,,4623494,220,0
3,,4623494,100,0
17,,4623494,10,0
12,,2399048,250,50
14,,2399048,250,50
20,,2399048,350,70
21,,2399048,350,70
7,,2399048,300,60
9,,2399048,500,100
1,,2399048,500,100
3,,2399048,700,140
18,,2399048,500,100
15,,2399048,950,190
12,,4566706,2900,580
14,,4566706,2000,400
2,,4566706,50,10
5,,4864767,40,0
12,,3177455,30,0
14,,3177455,30,0
20,,3177455,40,0
21,,3177455,70,0
7,,3177455,60,0
9,,3177455,120,0
5,,3177455,10,0
1,,3177455,40,0
3,,3177455,130,0
17,,3177455,10,0
18,,3177455,90,0
15,,3177455,230,0
16,,3177455,10,0
13,,3177455,70,0
1,,4876383,180,0
3,,4876383,30,0
17,,4876383,10,0
12,,4705911,170,0
14,,4705911,210,0
2,,4705911,10,0
16,,4801347,1000,200
13,,4801347,150,30
4,,4801347,50,10
12,,4686870,2350,470
14,,4686870,750,150
2,,4686870,50,10
1,,4894586,900,180
3,,4894586,450,90
17,,4894586,50,10
20,,3978135,50,0
21,,3978135,70,0
7,,3978135,120,0
9,,3978135,150,0
1,,3978135,140,0
3,,3978135,140,0
18,,3978135,140,0
15,,3978135,130,0
20,,4659016,110,0
21,,4659016,120,0
19,,4659016,10,0
18,,4660115,240,0
15,,4660115,130,0
6,,4660115,10,0
12,,4856894,170,0
14,,4856894,170,0
2,,4856894,10,0
1,,4856894,70,0
3,,4856894,40,0
17,,4856894,10,0
16,,4783465,47500,9500
13,,4783465,500,100
4,,4783465,1000,200
16,,4917935,80,0
13,,4917935,180,0
4,,4917935,10,0
12,,4099843,8500,1700
14,,4099843,12000,2400
20,,4099843,5000,1000
21,,4099843,14000,2800
7,,4099843,1500,300
9,,4099843,7000,1400
1,,4911795,800,160
3,,4911795,300,60
17,,4911795,50,10
12,,2534265,570,0
20,,2534265,420,0
7,,4676484,120,0
9,,4676484,110,0
5,,4676484,10,0
18,,4823740,110,0
15,,4823740,110,0
6,,4823740,10,0
20,,4664696,180,0
21,,4664696,120,0
19,,4664696,10,0
20,,4585188,130,0
21,,4585188,120,0
19,,4585188,20,0
18,,4824150,110,0
15,,4824150,150,0
6,,4824150,10,0
6,,4633515,200,0
1,,4570893,30,0
3,,4570893,130,0
17,,4570893,10,0
12,,3790798,50,10
14,,3790798,150,30
20,,3790798,100,20
21,,3790798,300,60
7,,3790798,100,20
9,,3790798,650,130
1,,3790798,250,50
3,,3790798,1300,260
18,,3790798,200,40
15,,3790798,1200,240
13,,3790798,300,60
18,,5007588,50,0
15,,5007588,180,0
6,,5007588,10,0
12,,3950954,100,0
14,,3950954,50,0
20,,3950954,110,0
21,,3950954,120,0
7,,3950954,100,0
9,,3950954,90,0
1,,3950954,90,0
3,,3950954,120,0
18,,3950954,90,0
15,,3950954,60,0
18,,4643270,1350,270
15,,4643270,450,90
6,,4643270,50,10
20,,4626577,40,0
21,,4626577,180,0
19,,4626577,10,0
18,,5024277,400,80
15,,5024277,1250,250
6,,5024277,50,10
2,,4707060,30,0
1,,4779548,70,0
3,,4779548,20,0
17,,4779548,10,0
14,,4751887,60,0
2,,4751887,60,0
4,,4751887,60,0
16,,4762961,170,0
13,,4762961,440,0
4,,4762961,10,0
8,,4871752,31000,6200
11,,4871752,13500,2700
10,,4871752,500,100
20,,4838626,550,0
21,,4838626,420,0
19,,4838626,10,0
12,,4765778,170,0
14,,4765778,170,0
2,,4765778,10,0
7,,4765778,110,0
9,,4765778,130,0
5,,4765778,10,0
18,,4624414,150,0
15,,4624414,170,0
6,,4624414,10,0
6,,4884680,50,10
16,,4853691,260,0
13,,4853691,10,0
4,,4853691,10,0
20,,4865589,80,0
21,,4865589,40,0
19,,4865589,20,0
18,,4865589,20,0
15,,4865589,60,0
6,,4865589,20,0
12,,4599933,440,0
14,,4599933,130,0
2,,4599933,10,0
12,,3720503,400,80
14,,3720503,200,40
20,,3720503,600,120
21,,3720503,350,70
7,,3720503,700,140
9,,3720503,550,110
1,,3720503,750,150
3,,3720503,600,120
18,,3720503,250,50
15,,3720503,250,50
20,,4667196,140,0
21,,4667196,110,0
19,,4667196,10,0
4,,4907463,30,0
12,,2449404,300,60
14,,2449404,200,40
20,,2449404,400,80
21,,2449404,250,50
7,,2449404,450,90
9,,2449404,250,50
1,,2449404,550,110
3,,2449404,350,70
18,,2449404,1300,260
15,,2449404,700,140
1,,4775364,70,0
3,,4775364,90,0
17,,4775364,10,0
18,,4775364,280,0
15,,4775364,130,0
6,,4775364,30,0
12,,4612066,300,0
14,,4612066,300,0
2,,4612066,10,0
15,,4346823,530,0
13,,4346823,460,0
18,,4656509,180,0
15,,4656509,120,0
6,,4656509,10,0
12,,4822625,130,0
14,,4822625,50,0
2,,4822625,10,0
7,,4822625,170,0
9,,4822625,70,0
5,,4822625,10,0
12,,4721712,200,0
14,,4721712,60,0
2,,4721712,30,0
18,,4778083,380,0
15,,4778083,70,0
6,,4778083,10,0
16,,4654564,31500,6300
13,,4654564,11000,2200
4,,4654564,500,100
1,,4705723,30,0
3,,4705723,130,0
17,,4705723,10,0
7,,3785877,12000,6000
9,,3785877,18000,9000
1,,3785877,20000,10000
3,,3785877,32000,16000
18,,3785877,20000,10000
15,,3785877,52000,26000
16,,3785877,12000,6000
13,,3785877,28000,14000
1,,4773448,110,0
3,,4773448,90,0
17,,4773448,20,0
18,,4773448,110,0
15,,4773448,140,0
6,,4773448,50,0
16,,4773448,80,0
13,,4773448,40,0
4,,4773448,20,0
12,,3757555,15000,3000
14,,3757555,2000,400
20,,3757555,17500,3500
21,,3757555,2500,500
7,,3757555,8500,1700
9,,3757555,1000,200
1,,3757555,2000,400
7,,5007658,140,0
9,,5007658,70,0
5,,5007658,30,0
20,,4791244,160,0
21,,4791244,140,0
19,,4791244,10,0
12,,3043399,500,100
14,,3043399,150,30
20,,3043399,700,140
21,,3043399,250,50
7,,3043399,400,80
9,,3043399,350,70
1,,3043399,250,50
3,,3043399,300,60
18,,3043399,300,60
15,,3043399,450,90
16,,3043399,400,80
13,,3043399,650,130
18,,4696961,30,0
15,,4696961,130,0
6,,4696961,10,0
1,,4772480,380,0
3,,4772480,230,0
17,,4772480,10,0
20,,4654043,140,0
21,,4654043,190,0
19,,4654043,10,0
20,,4580892,130,0
21,,4580892,160,0
19,,4580892,10,0
16,,4745426,2750,550
13,,4745426,1050,210
4,,4745426,250,50
12,,3998995,1550,310
14,,3998995,200,40
20,,3998995,1450,290
21,,3998995,250,50
7,,3998995,750,150
9,,3998995,150,30
1,,3998995,150,30
3,,3998995,50,10
18,,3998995,100,20
15,,3998995,50,10
12,,4890360,150,0
14,,4890360,240,0
2,,4890360,30,0
18,,4893302,20,0
15,,4893302,80,0
6,,4893302,10,0
12,,3436147,170,0
14,,3436147,20,0
20,,3436147,280,0
21,,3436147,30,0
7,,3436147,210,0
9,,3436147,10,0
1,,3436147,130,0
3,,3436147,20,0
18,,3436147,50,0
15,,3436147,20,0
18,,4747447,13500,2700
15,,4747447,6000,1200
6,,4747447,500,100
12,,4757704,200,0
14,,4757704,50,0
2,,4757704,10,0
12,,4015778,300,150
14,,4015778,100,50
20,,4015778,800,400
21,,4015778,300,150
7,,4015778,1500,750
9,,4015778,900,450
1,,4015778,1800,900
3,,4015778,1100,550
18,,4015778,900,450
15,,4015778,700,350
16,,4015778,600,300
13,,4015778,300,150
12,,3843914,10,0
14,,3843914,50,0
20,,3843914,40,0
21,,3843914,30,0
7,,3843914,170,0
9,,3843914,110,0
1,,3843914,170,0
3,,3843914,210,0
17,,3843914,10,0
18,,3843914,80,0
15,,3843914,60,0
18,,4624226,190,0
15,,4624226,190,0
6,,4624226,10,0
12,,3396453,60,0
14,,3396453,80,0
20,,3396453,130,0
21,,3396453,80,0
7,,3396453,100,0
9,,3396453,100,0
1,,3396453,40,0
3,,3396453,40,0
18,,3396453,40,0
15,,3396453,100,0
16,,3396453,60,0
13,,3396453,100,0
17,,4805646,40,0
12,,3984884,90,0
14,,3984884,30,0
2,,3984884,30,0
20,,3984884,290,0
21,,3984884,140,0
7,,3984884,240,0
9,,3984884,140,0
16,,4799735,2450,490
13,,4799735,100,20
4,,4799735,50,10
12,,4618171,480,0
14,,4618171,480,0
2,,4618171,20,0
12,,2571849,250,50
14,,2571849,300,60
20,,2571849,500,100
21,,2571849,450,90
7,,2571849,550,110
9,,2571849,550,110
1,,2571849,650,130
3,,2571849,550,110
18,,2571849,450,90
15,,2571849,500,100
20,,4662526,2050,410
21,,4662526,1000,200
19,,4662526,50,10
1,,4588026,130,0
3,,4588026,280,0
17,,4588026,20,0
7,,4699361,40,0
9,,4699361,60,0
5,,4699361,10,0
17,,4671931,10,0
18,,4599629,650,130
15,,4599629,500,100
6,,4599629,50,10
4,,4583572,1000,0
18,,4624057,1700,850
15,,4624057,1100,550
6,,4624057,100,50
18,,4736837,450,0
15,,4736837,330,0
6,,4736837,10,0
16,,4736837,100,0
13,,4736837,90,0
4,,4736837,10,0
18,,4788765,90,0
15,,4788765,30,0
6,,4788765,10,0
12,,4640945,70,0
14,,4640945,230,0
2,,4640945,10,0
7,,4717476,130,0
9,,4717476,50,0
5,,4717476,10,0
1,,4704071,150,0
3,,4704071,140,0
17,,4704071,20,0
18,,4704071,160,0
15,,4704071,120,0
6,,4704071,10,0
17,,4889080,90,0
12,,3517661,70,0
14,,3517661,40,0
20,,3517661,70,0
21,,3517661,50,0
7,,3517661,90,0
9,,3517661,60,0
1,,3517661,190,0
3,,3517661,100,0
18,,3517661,180,0
15,,3517661,100,0
12,,2750064,100,50
7,,2750064,200,100
9,,2750064,100,50
1,,2750064,200,100
3,,2750064,400,200
18,,2750064,700,350
15,,2750064,800,400
16,,2750064,1600,800
13,,2750064,1400,700
8,,2750064,2300,1150
11,,2750064,1300,650
1,,4609482,70,0
3,,4609482,200,0
17,,4609482,20,0
18,,4609482,40,0
15,,4609482,140,0
6,,4609482,20,0
18,,4826270,230,0
15,,4826270,720,0
6,,4826270,40,0
12,,3955692,110,0
14,,3955692,40,0
20,,3955692,230,0
21,,3955692,90,0
7,,3955692,330,0
9,,3955692,160,0
1,,4621107,40,0
3,,4621107,100,0
17,,4621107,10,0
15,,4905329,170,0
6,,4905329,50,0
12,,2861065,660,0
20,,2861065,330,0
20,,4793898,180,0
21,,4793898,180,0
19,,4793898,10,0
20,,4703870,130,0
21,,4703870,70,0
19,,4703870,10,0
7,,4703870,300,0
9,,4703870,90,0
5,,4703870,30,0
1,,4703870,190,0
3,,4703870,130,0
17,,4703870,20,0
18,,4562070,330,0
15,,4562070,330,0
6,,4562070,10,0
18,,4619609,26000,5200
15,,4619609,7500,1500
6,,4619609,500,100
16,,4701107,140,0
13,,4701107,120,0
4,,4701107,10,0
12,,4732075,380,0
14,,4732075,170,0
2,,4732075,10,0
12,,3811523,60,0
14,,3811523,40,0
20,,3811523,110,0
21,,3811523,40,0
7,,3811523,140,0
9,,3811523,50,0
1,,3811523,180,0
3,,3811523,110,0
18,,3811523,170,0
15,,3811523,60,0
12,,4800237,70,0
14,,4800237,210,0
2,,4800237,10,0
17,,5042878,500,1
1,,4694579,60,0
3,,4694579,220,0
17,,4694579,10,0
12,,4677125,400,0
14,,4677125,140,0
2,,4677125,10,0
12,,3631549,2100,1050
14,,3631549,500,250
20,,3631549,2800,1400
21,,3631549,600,300
7,,3631549,1800,900
9,,3631549,400,200
1,,3631549,700,350
3,,3631549,100,50
18,,3631549,300,150
15,,3631549,100,50
18,,4804427,40,0
15,,4804427,40,0
6,,4804427,20,0
12,,4636122,3100,620
14,,4636122,1800,360
2,,4636122,50,10
7,,4705340,170,0
9,,4705340,90,0
5,,4705340,40,0
16,,4636746,38000,19000
13,,4636746,12000,6000
4,,4636746,2000,1000
12,,4578716,410,0
14,,4578716,570,0
2,,4578716,10,0
12,,5029421,140,0
14,,5029421,100,0
2,,5029421,10,0
20,,5029421,140,0
21,,5029421,100,0
19,,5029421,10,0
12,,4365658,100,20
14,,4365658,50,10
20,,4365658,100,20
21,,4365658,50,10
7,,4365658,200,40
9,,4365658,50,10
1,,4365658,200,40
18,,4365658,550,110
15,,4365658,250,50
16,,4365658,2200,440
13,,4365658,600,120
8,,4365658,200,40
11,,4365658,50,10
18,,4681161,700,140
15,,4681161,1100,220
6,,4681161,50,10
12,,2466392,80,0
14,,2466392,40,0
20,,2466392,120,0
21,,2466392,60,0
7,,2466392,190,0
9,,2466392,100,0
1,,2466392,120,0
3,,2466392,60,0
18,,2466392,80,0
15,,2466392,60,0
16,,2466392,20,0
12,,4731508,90,0
14,,4731508,370,0
2,,4731508,10,0
18,,4582678,1900,950
15,,4582678,600,300
6,,4582678,100,50
20,,4619563,50,0
21,,4619563,10,0
19,,4619563,10,0
20,,4593538,160,0
21,,4593538,100,0
19,,4593538,10,0
12,,3727715,80,0
20,,3727715,140,0
7,,3727715,220,0
1,,3727715,550,0
12,,4356538,50,10
14,,4356538,100,20
20,,4356538,50,10
21,,4356538,150,30
7,,4356538,150,30
9,,4356538,250,50
1,,4356538,300,60
3,,4356538,650,130
18,,4356538,450,90
15,,4356538,1150,230
16,,4356538,550,110
13,,4356538,850,170
12,,3685300,40,0
20,,3685300,100,0
21,,3685300,80,0
7,,3685300,80,0
9,,3685300,40,0
1,,3685300,160,0
3,,3685300,170,0
18,,3685300,220,0
15,,3685300,90,0
20,,4887285,310,0
21,,4887285,20,0
19,,4887285,10,0
12,,4552579,50,10
20,,4552579,100,20
7,,4552579,250,50
9,,4552579,50,10
1,,4552579,850,170
3,,4552579,150,30
18,,4552579,1250,250
15,,4552579,250,50
16,,4552579,800,160
13,,4552579,100,20
8,,4552579,650,130
11,,4552579,100,20
1,,4594669,50,0
3,,4594669,110,0
17,,4594669,10,0
20,,3217974,250,0
21,,3217974,250,0
9,,3217974,500,0
20,,4804246,6700,3350
21,,4804246,3100,1550
19,,4804246,100,50
12,,4687081,260,0
14,,4687081,140,0
2,,4687081,10,0
18,,4769521,230,0
15,,4769521,310,0
6,,4769521,10,0
12,,2935341,300,0
14,,2935341,60,0
20,,2935341,200,0
21,,2935341,50,0
7,,2935341,130,0
9,,2935341,30,0
1,,2935341,80,0
3,,2935341,10,0
18,,2935341,40,0
15,,2935341,20,0
16,,2935341,10,0
7,,4915859,230,0
9,,4915859,190,0
5,,4915859,20,0
7,,4863043,110,0
9,,4863043,50,0
5,,4863043,20,0
1,,4913743,110,0
3,,4913743,200,0
17,,4913743,10,0
16,,4765697,3450,690
13,,4765697,150,30
4,,4765697,50,10
20,,4925513,120,0
21,,4925513,20,0
19,,4925513,20,0
4,,4713317,20,0
20,,4609588,70,0
21,,4609588,10,0
19,,4609588,10,0
1,,4609588,70,0
3,,4609588,200,0
17,,4609588,10,0
16,,4609588,70,0
13,,4609588,100,0
4,,4609588,10,0
20,,5024736,28000,14000
21,,5024736,22000,11000
19,,5024736,1000,500
12,,3906017,400,200
14,,3906017,200,100
20,,3906017,300,150
21,,3906017,100,50
7,,3906017,500,250
9,,3906017,300,150
1,,3906017,1800,900
3,,3906017,800,400
18,,3906017,2800,1400
15,,3906017,1100,550
16,,3906017,700,350
13,,3906017,200,100
18,,4883591,20,0
15,,4883591,40,0
6,,4883591,10,0
12,,4777332,210,0
14,,4777332,40,0
2,,4777332,40,0
18,,4854947,230,0
15,,4854947,190,0
6,,4854947,20,0
1,,4747219,40,0
3,,4747219,80,0
17,,4747219,10,0
20,,4717194,40,0
21,,4717194,160,0
19,,4717194,10,0
1,,4897262,120,0
3,,4897262,110,0
17,,4897262,10,0
18,,4897262,110,0
15,,4897262,120,0
6,,4897262,20,0
1,,4768517,90,0
3,,4768517,20,0
17,,4768517,10,0
12,,4566726,150,0
14,,4566726,100,0
2,,4566726,10,0
12,,3089256,1000,0
16,,4636230,450,0
13,,4636230,30,0
4,,4636230,20,0
12,,4817244,240,0
14,,4817244,130,0
2,,4817244,30,0
14,,4862574,100,0
2,,4862574,10,0
20,,4841811,150,0
21,,4841811,40,0
19,,4841811,10,0
12,,4214079,210,0
14,,4214079,90,0
